kommune;szenario;gitter_id;a_anteil;h_m;h_herkunft;quelle_flaeche_url;quelle_tiefe_url;zugriff
Deggendorf;HQhäufig;CRS3035RES100mN2858200E4538400;1.000000;3.0725;karte;https://www.lfu.bayern.de/gdi/wms/wasser/ueberschwemmungsgebiete?SERVICE=WMS&REQUEST=GetMap&LAYERS=hwgf_hqhaeufig;https://www.lfu.bayern.de/gdi/wms/wasser/wassertiefen?SERVICE=WMS&REQUEST=GetMap&LAYERS=wt_hqhaeufig;2026-09-17
Deggendorf;HQhäufig;CRS3035RES100mN2858200E4538500;1.000000;3.0250;karte;https://www.lfu.bayern.de/gdi/wms/wasser/ueberschwemmungsgebiete?SERVICE=WMS&REQUEST=GetMap&LAYERS=hwgf_hqhaeufig;https://www.lfu.bayern.de/gdi/wms/wasser/wassertiefen?SERVICE=WMS&REQUEST=GetMap&LAYERS=wt_hqhaeufig;2026-09-17
Deggendorf;HQhäufig;CRS3035RES100mN2858200E4538600;1.000000;3.0000;karte;https://www.lfu.bayern.de/gdi/wms/wasser/ueberschwemmungsgebiete?SERVICE=WMS&REQUEST=GetMap&LAYERS=hwgf_hqhaeufig;https://www.lfu.bayern.de/gdi/wms/wasser/wassertiefen?SERVICE=WMS&REQUEST=GetMap&LAYERS=wt_hqhaeufig;2026-09-17
Deggendorf;HQhäufig;CRS3035RES100mN2858200E4538700;1.000000;2.5810;karte;https://www.lfu.bayern.de/gdi/wms/wasser/ueberschwemmungsgebiete?SERVICE=WMS&REQUEST=GetMap&LAYERS=hwgf_hqhaeufig;https://www.lfu.bayern.de/gdi/wms/wasser/wassertiefen?SERVICE=WMS&REQUEST=GetMap&LAYERS=wt_hqhaeufig;2026-09-17
Deggendorf;HQhäufig;CRS3035RES100mN2858200E4538800;1.000000;2.7756;karte;https://www.lfu.bayern.de/gdi/wms/wasser/ueberschwemmungsgebiete?SERVICE=WMS&REQUEST=GetMap&LAYERS=hwgf_hqhaeufig;https://www.lfu.bayern.de/gdi/wms/wasser/wassertiefen?SERVICE=WMS&REQUEST=GetMap&LAYERS=wt_hqhaeufig;2026-09-17
Deggendorf;HQhäufig;CRS3035RES100mN2858200E4540600;0.992500;3.8401;karte;https://www.lfu.bayern.de/gdi/wms/wasser/ueberschwemmungsgebiete?SERVICE=WMS&REQUEST=GetMap&LAYERS=hwgf_hqhaeufig;https://www.lfu.bayern.de/gdi/wms/wasser/wassertiefen?SERVICE=WMS&REQUEST=GetMap&LAYERS=wt_hqhaeufig;2026-09-17
Deggendorf;HQhäufig;CRS3035RES100mN2858200E4540700;0.510000;2.6752;karte;https://www.lfu.bayern.de/gdi/wms/wasser/ueberschwemmungsgebiete?SERVICE=WMS&REQUEST=GetMap&LAYERS=hwgf_hqhaeufig;https://www.lfu.bayern.de/gdi/wms/wasser/wassertiefen?SERVICE=WMS&REQUEST=GetMap&LAYERS=wt_hqhaeufig;2026-09-17
Deggendorf;HQhäufig;CRS3035RES100mN2858200E4540800;0.007500;0.2500;karte;https://www.lfu.bayern.de/gdi/wms/wasser/ueberschwemmungsgebiete?SERVICE=WMS&REQUEST=GetMap&LAYERS=hwgf_hqhaeufig;https://www.lfu.bayern.de/gdi/wms/wasser/wassertiefen?SERVICE=WMS&REQUEST=GetMap&LAYERS=wt_hqhaeufig;2026-09-17
Deggendorf;HQhäufig;CRS3035RES100mN2858300E4538300;0.002500;0.2500;karte;https://www.lfu.bayern.de/gdi/wms/wasser/ueberschwemmungsgebiete?SERVICE=WMS&REQUEST=GetMap&LAYERS=hwgf_hqhaeufig;https://www.lfu.bayern.de/gdi/wms/wasser/wassertiefen?SERVICE=WMS&REQUEST=GetMap&LAYERS=wt_hqhaeufig;2026-09-17
Deggendorf;HQhäufig;CRS3035RES100mN2858300E4538400;0.670000;2.8265;karte;https://www.lfu.bayern.de/gdi/wms/wasser/ueberschwemmungsgebiete?SERVICE=WMS&REQUEST=GetMap&LAYERS=hwgf_hqhaeufig;https://www.lfu.bayern.de/gdi/wms/wasser/wassertiefen?SERVICE=WMS&REQUEST=GetMap&LAYERS=wt_hqhaeufig;2026-09-17
